regionno,regionname,year,gdpcap,sec.agriculture,sec.energy,sec.industry,sec.construction,sec.services.venta,sec.services.nonventa,school.illit,school.prim,school.med,school.high,school.post.high,popdens,invest
7,Cantabria,1985,6.13831751893432,,,,,,,,,,,,,19.6516265869141
7,Cantabria,1986,6.42045126476141,,,,,,,,,,,,,17.644136428833
7,Cantabria,1987,6.71322475804904,,,,,,,,,,,,,20.1474628448486
7,Cantabria,1988,7.02342186202938,,,,,,,,,,,,,20.3745632171631
7,Cantabria,1989,7.33361896600971,,,,,,,,,,,,,22.8378524780273
7,Cantabria,1990,7.45072853766112,,,,,,,,,,,,,22.0300846099854
7,Cantabria,1991,7.59640137695034,,,,,,,,,,,,,20.6100959777832
7,Cantabria,1992,7.46215367037989,,,,,,,,,,,,,21.6292610168457
7,Cantabria,1993,7.32790596380945,,,,,,,,,,,,,23.0652160644531
7,Cantabria,1994,7.55069997439348,,,,,,,,,,,,,21.568395614624
7,Cantabria,1995,7.77706352175048,,,,,,,,,,,,,22.591121673584
7,Cantabria,1996,7.9077408198662,,,,,,,,,,,,,
7,Cantabria,1997,8.22693498704611,,,,,,,,,,,,,
8,Castilla Y Leon,1955,1.72914877104031,,,,,,,,,,,,,
8,Castilla Y Leon,1956,1.83833192260359,,,,,,,,,,,,,
8,Castilla Y Leon,1957,1.9476578120537,,,,,,,,,,,,,
8,Castilla Y Leon,1958,1.97136537649399,,,,,,,,,,,,,
8,Castilla Y Leon,1959,1.99514420091748,,,,,,,,,,,,,
8,Castilla Y Leon,1960,2.13881740226844,,,,,,,,,,,,,
8,Castilla Y Leon,1961,2.23950296427583,32.5499992370606,9.01000022888184,16.0499992370605,6.17000007629395,29.1399993896484,7.07999992370606,,,,,,,
8,Castilla Y Leon,1962,2.45422738104403,,,,,,,,,,,,,
8,Castilla Y Leon,1963,2.67223651257286,33.2299995422363,8.17000007629395,15.75,6.6399998664856,29.7099990844727,6.5,,,,,,,
8,Castilla Y Leon,1964,2.77777777777778,,,,,,,110.669097900391,1800.78466796875,90.2709884643555,33.6689147949219,19.031759262085,,18.7428321838379
8,Castilla Y Leon,1965,2.88217648612673,30.5200004577637,7.84999990463257,16.3600006103516,7.36999988555908,30.6100006103516,7.28000020980835,108.557182312012,1784.60620117188,93.0149154663086,35.0594444274902,19.0506000518799,,19.8590602874756
8,Castilla Y Leon,1966,2.98807492292939,,,,,,,106.481353759766,1770.78649902344,96.0362777709961,36.6567306518555,19.0829524993897,,19.3095703125
8,Castilla Y Leon,1967,3.09454431127937,27.0200004577637,7.23999977111816,16.7600002288818,7.69999980926514,32.1300010681152,9.14999961853027,104.441024780273,1762.45178222656,99.6097412109375,38.4714508056641,19.1937732696533,,18.868968963623
8,Castilla Y Leon,1968,3.30227086694538,,,,,,,102.435623168945,1748.35729980469,111.663963317871,40.3835639953613,18.9824352264404,,19.4028263092041
8,Castilla Y Leon,1969,3.5209939058288,25.2700004577637,6.82000017166138,17.4500007629395,7.84000015258789,32.6300010681152,9.98999977111816,100.464584350586,1734.58569335938,123.203689575195,42.4837989807129,19.6990413665772,28.7700004577637,21.7317962646484
8,Castilla Y Leon,1970,3.67052284726685,,,,,,,,,,,,,22.3235569000244
8,Castilla Y Leon,1971,3.82183677501183,,,,,,,,,,,,,21.8736476898193
8,Castilla Y Leon,1972,4.08176224901144,,,,,,,,,,,,,22.7254333496094
8,Castilla Y Leon,1973,4.34540152311393,,,,,,,,,,,,,25.2864246368408
8,Castilla Y Leon,1974,4.46472429473276,,,,,,,,,,,,,26.2827758789063
8,Castilla Y Leon,1975,4.58111952318869,,,,,,,,,,,,,26.2781448364258
8,Castilla Y Leon,1976,4.7327193625482,,,,,,,,,,,,,26.5485191345215
8,Castilla Y Leon,1977,4.88467571974414,,,,,,,,,,,,,25.1691036224365
8,Castilla Y Leon,1978,4.94680091402457,,,,,,,,,,,,,24.4022541046143
8,Castilla Y Leon,1979,4.92037980429141,,,,,,,,,,,,,23.975700378418
8,Castilla Y Leon,1980,4.89374469668822,,,,,,,,,,,,,26.6389312744141
8,Castilla Y Leon,1981,4.88103383338577,,,,,,,,,,,,,27.1625480651856
8,Castilla Y Leon,1982,4.92309334958427,,,,,,,,,,,,,27.6147747039795
8,Castilla Y Leon,1983,4.97072247633489,,,,,,,,,,,,,25.4617786407471
8,Castilla Y Leon,1984,5.11346777246122,,,,,,,,,,,,,22.6302833557129
8,Castilla Y Leon,1985,5.26199667700969,,,,,,,,,,,,,24.7101421356201
8,Castilla Y Leon,1986,5.6473148785057,,,,,,,,,,,,,19.7041282653809
8,Castilla Y Leon,1987,6.04463003594955,,,,,,,,,,,,,19.0892887115479
8,Castilla Y Leon,1988,6.35439870834895,,,,,,,,,,,,,20.9405784606934
8,Castilla Y Leon,1989,6.67402174295068,,,,,,,,,,,,,22.784252166748
8,Castilla Y Leon,1990,6.87032273005704,,,,,,,,,,,,,23.4983215332031
8,Castilla Y Leon,1991,7.06319626451594,,,,,,,,,,,,,22.53342628479
8,Castilla Y Leon,1992,7.04548717804958,,,,,,,,,,,,,24.0742378234863
8,Castilla Y Leon,1993,7.02763513577594,,,,,,,,,,,,,21.9429492950439
8,Castilla Y Leon,1994,7.07426444355742,,,,,,,,,,,,,22.298885345459
8,Castilla Y Leon,1995,7.28291934028894,,,,,,,,,,,,,22.3803024291992
8,Castilla Y Leon,1996,7.61139691812384,,,,,,,,,,,,,
8,Castilla Y Leon,1997,7.88846009120162,,,,,,,,,,,,,
9,Castilla-La Mancha,1955,1.32776351357759,,,,,,,,,,,,,
9,Castilla-La Mancha,1956,1.41509567387136,,,,,,,,,,,,,
9,Castilla-La Mancha,1957,1.50357039102109,,,,,,,,,,,,,
9,Castilla-La Mancha,1958,1.5314196423441,,,,,,,,,,,,,
9,Castilla-La Mancha,1959,1.5593401536503,,,,,,,,,,,,,
9,Castilla-La Mancha,1960,1.66752359520466,,,,,,,,,,,,,
9,Castilla-La Mancha,1961,1.75242790389967,42.1300010681152,5.09000015258789,16.1299991607666,4.78999996185303,26.3899993896484,5.46999979019165,,,,,,,
9,Castilla-La Mancha,1962,1.92045131706231,,,,,,,,,,,,,
9,Castilla-La Mancha,1963,2.09190240079285,41.5400009155273,4.57999992370606,16.2399997711182,5.1100001335144,27.3700008392334,5.15999984741211,,,,,,,
9,Castilla-La Mancha,1964,2.18259064479066,,,,,,,274.36865234375,1067.63903808594,26.89621925354,13.6807374954224,5.95148801803589,,14.950511932373
9,Castilla-La Mancha,1965,2.27470713933854,35.060001373291,5.32000017166138,17.5200004577637,5.96999979019165,30.1299991607666,6,266.183166503906,1052.43518066406,28.6108989715576,14.6527147293091,6.07189273834229,,16.5078983306885
9,Castilla-La Mancha,1966,2.3783919403329,,,,,,,258.163299560547,1038.83850097656,30.5229873657227,15.7534484863281,6.20317840576172,,17.8852577209473
9,Castilla-La Mancha,1967,2.48236221710092,31.5799999237061,5.34999990463257,18.2000007629395,6.26999998092651,31.1000003814697,7.5,250.306091308594,1028.95056152344,32.7421226501465,16.996208190918,6.3677134513855,,18.6468353271484
9,Castilla-La Mancha,1968,2.7090831539761,,,,,,,242.608703613281,1017.61560058594,37.9977378845215,18.335750579834,6.43204116821289,,18.7182598114014
9,Castilla-La Mancha,1969,2.94744365728096,30.1200008392334,5.55999994277954,17.7999992370605,6.90999984741211,31.2000007629395,8.39999961853027,235.068328857422,1006.13732910156,43.4472923278809,19.8195037841797,6.82267570495606,22.3799991607666,21.1153755187988
9,Castilla-La Mancha,1970,3.13688952117196,,,,,,,,,,,,,22.894416809082
9,Castilla-La Mancha,1971,3.31962299973445,,,,,,,,,,,,,23.1898212432861
9,Castilla-La Mancha,1972,3.62917745634339,,,,,,,,,,,,,23.9155044555664
9,Castilla-La Mancha,1973,3.94608672773181,,,,,,,,,,,,,27.1244258880615
9,Castilla-La Mancha,1974,4.0281346442869,,,,,,,,,,,,,26.9158058166504
9,Castilla-La Mancha,1975,4.11196820091023,,,,,,,,,,,,,26.2131309509277
9,Castilla-La Mancha,1976,4.26071110332874,,,,,,,,,,,,,25.0932846069336
9,Castilla-La Mancha,1977,4.41216798688098,,,,,,,,,,,,,25.3084964752197
9,Castilla-La Mancha,1978,4.44630086507092,,,,,,,,,,,,,26.2669353485107
9,Castilla-La Mancha,1979,4.40874053423352,,,,,,,,,,,,,25.8906097412109
9,Castilla-La Mancha,1980,4.32876329767946,,,,,,,,,,,,,27.1016082763672
9,Castilla-La Mancha,1981,4.26128249071694,,,,,,,,,,,,,25.6895370483398
9,Castilla-La Mancha,1982,4.34318745146476,,,,,,,,,,,,,28.0412845611572
9,Castilla-La Mancha,1983,4.42466441647253,,,,,,,,,,,,,28.0229206085205
9,Castilla-La Mancha,1984,4.55005714396891,,,,,,,,,,,,,26.228910446167
9,Castilla-La Mancha,1985,4.67766350727359,,,,,,,,,,,,,21.167423248291
9,Castilla-La Mancha,1986,4.98064831644084,,,,,,,,,,,,,27.0725765228272
9,Castilla-La Mancha,1987,5.29555860365231,,,,,,,,,,,,,27.3752861022949
9,Castilla-La Mancha,1988,5.67787778408178,,,,,,,,,,,,,28.907299041748
9,Castilla-La Mancha,1989,6.06533857932332,,,,,,,,,,,,,28.87522315979
9,Castilla-La Mancha,1990,6.27942013079968,,,,,,,,,,,,,27.8845691680908
9,Castilla-La Mancha,1991,6.47450730106688,,,,,,,,,,,,,29.4713535308838
9,Castilla-La Mancha,1992,6.33069114390866,,,,,,,,,,,,,29.3668060302734
9,Castilla-La Mancha,1993,6.18858914891504,,,,,,,,,,,,,28.2604522705078
9,Castilla-La Mancha,1994,6.2309341408872,,,,,,,,,,,,,24.7345809936523
9,Castilla-La Mancha,1995,6.3287634197149,,,,,,,,,,,,,25.9419326782227
9,Castilla-La Mancha,1996,6.61439609609308,,,,,,,,,,,,,
9,Castilla-La Mancha,1997,6.86539554895588,,,,,,,,,,,,,
10,Cataluna,1955,3.54662963030373,,,,,,,,,,,,,
10,Cataluna,1956,3.69044556954152,,,,,,,,,,,,,
10,Cataluna,1957,3.82683499817574,,,,,,,,,,,,,
10,Cataluna,1958,3.8756783776064,,,,,,,,,,,,,
10,Cataluna,1959,3.92173673384055,,,,,,,,,,,,,
10,Cataluna,1960,4.24178820002321,,,,,,,,,,,,,
10,Cataluna,1961,4.57533547892566,8.23999977111816,2.89000010490418,41.6100006103516,5.55000019073486,37.2999992370606,4.42000007629395,,,,,,,
10,Cataluna,1962,4.83804641196265,,,,,,,,,,,,,
10,Cataluna,1963,5.08133409636867,8.27999973297119,2.72000002861023,39.939998626709,6.42999982833862,38.8300018310547,3.78999996185303,,,,,,,
10,Cataluna,1964,5.15809787814531,,,,,,,262.816864013672,2749.12109375,168.848922729492,55.7905082702637,29.5606575012207,,16.5614433288574
10,Cataluna,1965,5.22365052507319,6.76999998092651,2.85999989509583,40.2900009155273,7.28000020980835,38.8499984741211,3.96000003814697,269.135833740234,2798.28125,181.376449584961,58.4356880187988,30.5408153533936,,20.0388870239258
10,Cataluna,1966,5.33247650503874,,,,,,,275.247894287109,2851.96044921875,195.368789672852,61.4609680175781,31.5972309112549,,23.8684711456299
10,Cataluna,1967,5.42944892070458,5.69000005722046,2.9300000667572,39.4799995422363,7.09999990463257,40.1300010681152,4.67000007629395,281.157318115234,2915.71752929688,211.568862915039,64.8915252685547,32.8478584289551,,24.7314453125
10,Cataluna,1968,5.67437885353069,,,,,,,286.868377685547,2966.74462890625,247.832916259766,68.5314025878906,33.6025543212891,,25.75998878479
10,Cataluna,1969,5.91552394419117,5.69999980926514,3,38.9599990844727,7.17000007629395,40.2299995422363,4.94000005722046,292.385131835938,3018.34545898438,285.996917724609,72.539794921875,36.0985488891602,153.119995117188,24.1620464324951
10,Cataluna,1970,6.06683787193614,,,,,,,,,,,,,21.5039901733398
10,Cataluna,1971,6.22764920820614,,,,,,,,,,,,,20.9517269134522
10,Cataluna,1972,6.53906012902564,,,,,,,,,,,,,23.3312225341797
10,Cataluna,1973,6.83797505609446,,,,,,,,,,,,,24.6595363616943
10,Cataluna,1974,6.98736082380481,,,,,,,,,,,,,24.100830078125
10,Cataluna,1975,7.12489302721544,,,,,,,,,,,,,21.1886425018311
10,Cataluna,1976,7.13538981886872,,,,,,,,,,,,,20.4112911224365
10,Cataluna,1977,7.1429590673591,,,,,,,,,,,,,18.5070133209229
10,Cataluna,1978,7.01935154409008,,,,,,,,,,,,,18.5064487457275
10,Cataluna,1979,7.01099691034147,,,,,,,,,,,,,17.6833438873291
10,Cataluna,1980,7.07883467098128,,,,,,,,,,,,,15.899486541748
10,Cataluna,1981,7.1822335603611,,,,,,,,,,,,,13.670280456543
10,Cataluna,1982,7.28720365609826,,,,,,,,,,,,,13.7905778884888
10,Cataluna,1983,7.3978863181948,,,,,,,,,,,,,15.8484268188477
10,Cataluna,1984,7.48429002846285,,,,,,,,,,,,,13.6417980194092
10,Cataluna,1985,7.5699798313763,,,,,,,,,,,,,13.1108713150024
10,Cataluna,1986,8.07769173930216,,,,,,,,,,,,,14.9053049087524
10,Cataluna,1987,8.58397583251884,,,,,,,,,,,,,18.1826725006104
10,Cataluna,1988,9.05741234228836,,,,,,,,,,,,,17.6598262786865
10,Cataluna,1989,9.52584975721223,,,,,,,,,,,,,18.4189586639404
10,Cataluna,1990,9.78506175969812,,,,,,,,,,,,,18.870548248291
10,Cataluna,1991,10.0506998000571,,,,,,,,,,,,,19.4772415161133
10,Cataluna,1992,9.83790310748268,,,,,,,,,,,,,21.0941829681396
10,Cataluna,1993,9.62510728658999,,,,,,,,,,,,,18.3188209533691
10,Cataluna,1994,10.0064270838912,,,,,,,,,,,,,17.8029975891113
10,Cataluna,1995,10.33990288489,,,,,,,,,,,,,18.3809680938721
10,Cataluna,1996,10.5762637502566,,,,,,,,,,,,,
10,Cataluna,1997,11.0454159442168,,,,,,,,,,,,,
11,Comunidad Valenciana,1955,2.57597822218206,,,,,,,,,,,,,
11,Comunidad Valenciana,1956,2.73850328477578,,,,,,,,,,,,,
11,Comunidad Valenciana,1957,2.89988579051354,,,,,,,,,,,,,
11,Comunidad Valenciana,1958,2.96351049532723,,,,,,,,,,,,,
11,Comunidad Valenciana,1959,3.02620685907542,,,,,,,,,,,,,
11,Comunidad Valenciana,1960,3.21929439140435,,,,,,,,,,,,,
11,Comunidad Valenciana,1961,3.36246790119118,23.6499996185303,3.01999998092651,27.6800003051758,4.53000020980835,36.1800003051758,4.96000003814697,,,,,,,
11,Comunidad Valenciana,1962,3.56998002314629,,,,,,,,,,,,,
11,Comunidad Valenciana,1963,3.76521014922076,21.7800006866455,2.75,27.2099990844727,5.42000007629395,38.3300018310547,4.5,,,,,,,
11,Comunidad Valenciana,1964,3.82369302130195,,,,,,,265.352386474609,1625.75366210938,84.9697952270508,29.6055355072022,15.6832036972046,,19.6991195678711
11,Comunidad Valenciana,1965,3.8741786491527,18.2700004577637,2.59999990463257,28.1800003051758,6.67000007629395,39.2400016784668,5.05000019073486,266.080993652344,1650.5283203125,89.9331130981445,31.188289642334,16.0734405517578,,21.8730087280273
11,Comunidad Valenciana,1966,3.97814892592072,,,,,,,266.74658203125,1677.83056640625,95.4620513916016,32.992431640625,16.4965915679932,,24.0267810821533
11,Comunidad Valenciana,1967,4.07340761526283,15.4799995422363,2.4300000667572,28.6399993896484,6.88000011444092,40.5,6.07000017166138,267.350677490234,1711.10729980469,101.888916015625,35.0352592468262,17.0129070281982,,24.6811904907227
11,Comunidad Valenciana,1968,4.27977739828241,,,,,,,267.894744873047,1738.71472167969,117.650833129883,37.2143325805664,17.2655029296875,,25.7572746276855
11,Comunidad Valenciana,1969,4.48628970126839,13.7299995422363,2.69000005722046,28.5200004577637,7.34999990463257,41.0699996948242,6.6399998664856,268.380218505859,1766.76818847656,133.849853515625,39.6187858581543,18.4009895324707,128.699996948242,26.178804397583
11,Comunidad Valenciana,1970,4.65474132809153,,,,,,,,,,,,,24.8410549163818
11,Comunidad Valenciana,1971,4.81712387071886,,,,,,,,,,,,,23.1996517181397
11,Comunidad Valenciana,1972,5.13888906322524,,,,,,,,,,,,,23.7017269134522
11,Comunidad Valenciana,1973,5.44937164297924,,,,,,,,,,,,,25.9421882629395
11,Comunidad Valenciana,1974,5.55798362507476,,,,,,,,,,,,,26.4274501800537
11,Comunidad Valenciana,1975,5.65595542386885,,,,,,,,,,,,,25.3052940368652
11,Comunidad Valenciana,1976,5.76135395118694,,,,,,,,,,,,,24.5974979400635
11,Comunidad Valenciana,1977,5.86103991214564,,,,,,,,,,,,,23.1891632080078
11,Comunidad Valenciana,1978,5.81091123797219,,,,,,,,,,,,,22.0904788970947
11,Comunidad Valenciana,1979,5.77549262919858,,,,,,,,,,,,,20.7497692108154
11,Comunidad Valenciana,1980,5.79098807985665,,,,,,,,,,,,,21.2112274169922
11,Comunidad Valenciana,1981,5.8996715398558,,,,,,,,,,,,,19.3309440612793
11,Comunidad Valenciana,1982,6.01813788415364,,,,,,,,,,,,,18.8458118438721
11,Comunidad Valenciana,1983,6.13981724738802,,,,,,,,,,,,,19.3196887969971
11,Comunidad Valenciana,1984,6.23686070511662,,,,,,,,,,,,,17.531343460083
11,Comunidad Valenciana,1985,6.33611823449439,,,,,,,,,,,,,17.1207828521729
11,Comunidad Valenciana,1986,6.73936039200853,,,,,,,,,,,,,18.4207916259766
11,Comunidad Valenciana,1987,7.14438731790917,,,,,,,,,,,,,19.7567386627197
11,Comunidad Valenciana,1988,7.56069729240306,,,,,,,,,,,,,22.3779983520508
11,Comunidad Valenciana,1989,7.96915167095116,,,,,,,,,,,,,23.738317489624
11,Comunidad Valenciana,1990,8.13838868303253,,,,,,,,,,,,,24.6734676361084
11,Comunidad Valenciana,1991,8.30619788040471,,,,,,,,,,,,,22.7543029785156
11,Comunidad Valenciana,1992,8.0805482404023,,,,,,,,,,,,,21.4616050720215
11,Comunidad Valenciana,1993,7.85704119414542,,,,,,,,,,,,,20.1841773986816
11,Comunidad Valenciana,1994,8.06840920032892,,,,,,,,,,,,,20.6151676177979
11,Comunidad Valenciana,1995,8.28906061716742,,,,,,,,,,,,,21.7886962890625
11,Comunidad Valenciana,1996,8.42973436161097,,,,,,,,,,,,,
11,Comunidad Valenciana,1997,8.72536435599873,,,,,,,,,,,,,
12,Extremadura,1955,1.24343048331057,,,,,,,,,,,,,
12,Extremadura,1956,1.3325478478317,,,,,,,,,,,,,
12,Extremadura,1957,1.42245070657128,,,,,,,,,,,,,
12,Extremadura,1958,1.4402313799015,,,,,,,,,,,,,
12,Extremadura,1959,1.45808342217514,,,,,,,,,,,,,
12,Extremadura,1960,1.53584691396069,,,,,,,,,,,,,
12,Extremadura,1961,1.59625816399695,46.5,1.60000002384186,10.6999998092651,7.98999977111816,26.6100006103516,6.6100001335144,,,,,,,
12,Extremadura,1962,1.70558416240728,,,,,,,,,,,,,
12,Extremadura,1963,1.81769496609367,42.4500007629395,1.97000002861023,10.9700002670288,8.18000030517578,30.1299991607666,6.30999994277954,,,,,,,
12,Extremadura,1964,1.88281929040085,,,,,,,198.069030761719,713.536682128906,20.4298152923584,9.42423725128174,4.34637928009033,,16.0566520690918
12,Extremadura,1965,1.9488718468133,37.5800018310547,2.9300000667572,10.8599996566772,9.39000034332275,32,7.26000022888184,189.69157409668,703.732543945313,21.3291072845459,10.0519132614136,4.4210057258606,,18.0707759857178
12,Extremadura,1966,2.03263348969212,,,,,,,181.497375488281,695.042297363281,22.3267841339111,10.7636795043945,4.50280570983887,,18.9422512054443
12,Extremadura,1967,2.11760916733054,33.0499992370606,3.13000011444092,11.0299997329712,9.25,34.1100006103516,9.43000030517578,173.483093261719,688.875,23.4936294555664,11.5677585601807,4.60787534713745,,21.0937271118164
12,Extremadura,1968,2.24550122432932,,,,,,,165.645462036133,681.676818847656,26.7379055023193,12.4326190948486,4.6397008895874,,23.2899532318115
12,Extremadura,1969,2.38196234878762,30.1599998474121,3.59999990463257,10.8699998855591,9.03999996185303,35.75,10.5799999237061,157.981262207031,674.467956542969,29.9734573364258,13.3898468017578,4.90563201904297,28.9699993133545,23.9835433959961
12,Extremadura,1970,2.51849473322912,,,,,,,,,,,,,21.9763240814209
12,Extremadura,1971,2.65402751662193,,,,,,,,,,,,,20.9220218658447
12,Extremadura,1972,2.84640092367583,,,,,,,,,,,,,21.5212917327881
12,Extremadura,1973,3.04562988978595,,,,,,,,,,,,,23.5006084442139
12,Extremadura,1974,3.10304190083525,,,,,,,,,,,,,22.9990043640137
12,Extremadura,1975,3.15674098346343,,,,,,,,,,,,,23.8751811981201
12,Extremadura,1976,3.26256794236245,,,,,,,,,,,,,25.0869369506836
12,Extremadura,1977,3.36539566227451,,,,,,,,,,,,,24.5106010437012
12,Extremadura,1978,3.4870750255089,,,,,,,,,,,,,26.2648887634277
12,Extremadura,1979,3.51585250893718,,,,,,,,,,,,,25.247013092041
12,Extremadura,1980,3.53956007337747,,,,,,,,,,,,,36.3258094787598
12,Extremadura,1981,3.57276482842235,,,,,,,,,,,,,39.4098014831543
12,Extremadura,1982,3.61096824247202,,,,,,,,,,,,,36.0924377441406
12,Extremadura,1983,3.64895744073122,,,,,,,,,,,,,28.8806972503662
12,Extremadura,1984,3.73714635522663,,,,,,,,,,,,,28.9459609985352
12,Extremadura,1985,3.82847768243671,,,,,,,,,,,,,24.619384765625
12,Extremadura,1986,4.16173948556551,,,,,,,,,,,,,26.492696762085
12,Extremadura,1987,4.49857169714903,,,,,,,,,,,,,23.0931091308594
12,Extremadura,1988,4.76949430812737,,,,,,,,,,,,,23.0579814910889
12,Extremadura,1989,5.05141405608442,,,,,,,,,,,,,25.2050437927246
12,Extremadura,1990,5.23407583882284,,,,,,,,,,,,,27.0556392669678
12,Extremadura,1991,5.39831462774029,,,,,,,,,,,,,29.6530513763428
12,Extremadura,1992,5.36546704429315,,,,,,,,,,,,,28.14089012146
12,Extremadura,1993,5.33261946084601,,,,,,,,,,,,,24.5728073120117
12,Extremadura,1994,5.43987423445422,,,,,,,,,,,,,21.8011627197266
12,Extremadura,1995,5.50135656344281,,,,,,,,,,,,,24.2228889465332
12,Extremadura,1996,5.90581253779612,,,,,,,,,,,,,
12,Extremadura,1997,6.22457870923598,,,,,,,,,,,,,
13,Galicia,1955,1.63467579383708,,,,,,,,,,,,,
13,Galicia,1956,1.72557836258558,,,,,,,,,,,,,
13,Galicia,1957,1.81648104029429,,,,,,,,,,,,,
13,Galicia,1958,1.84090251208918,,,,,,,,,,,,,
13,Galicia,1959,1.86539567970814,,,,,,,,,,,,,
13,Galicia,1960,1.98329041869734,,,,,,,,,,,,,
13,Galicia,1961,2.00578416629847,33.25,5.26000022888184,17.4400005340576,5.82999992370606,31.4099998474121,6.80999994277954,,,,,,,
13,Galicia,1962,2.18566114376082,,,,,,,,,,,,,
13,Galicia,1963,2.36639542022592,32.3800010681152,5.23999977111816,17.4400005340576,6.44000005722046,32.4300003051758,6.07000017166138,,,,,,,
13,Galicia,1964,2.45879739054746,,,,,,,235.295440673828,1684.7021484375,63.6056671142578,25.5104503631592,13.0256786346436,,15.5867547988892
13,Galicia,1965,2.54970006825617,29.1700000762939,5.32999992370606,17.8400001525879,7.40000009536743,33.6300010681152,6.65000009536743,235.123489379883,1674.84020996094,67.2105178833008,26.8081111907959,13.1926946640015,,19.1050872802734
13,Galicia,1966,2.66966570516683,,,,,,,234.916793823242,1667.1708984375,71.2246398925781,28.2892608642578,13.3779163360596,,21.5290145874023
13,Galicia,1967,2.78784635577056,26.5300006866455,5.17999982833862,18.2299995422363,7.3600001335144,34.7900009155273,7.92000007629395,234.676239013672,1664.88940429688,75.8933563232422,29.9673519134522,13.6285676956177,,22.2095241546631
13,Galicia,1968,2.9783632986139,,,,,,,234.402770996094,1658.34289550781,87.4872055053711,31.753547668457,13.6594495773315,,22.6949615478516
13,Galicia,1969,3.17737783101313,22.9799995422363,5.63000011444092,18.4599990844727,8.13000011444092,36.310001373291,8.48999977111816,234.097274780273,1651.63696289063,99.365478515625,33.7229232788086,14.3740549087524,91.0199966430664,22.5122718811035
13,Galicia,1970,3.36196799170661,,,,,,,,,,,,,21.0963020324707
13,Galicia,1971,3.53477584808358,,,,,,,,,,,,,21.0592098236084
13,Galicia,1972,3.78320471146079,,,,,,,,,,,,,22.6944522857666
13,Galicia,1973,4.0299913264179,,,,,,,,,,,,,23.0349578857422
13,Galicia,1974,4.13239083266946,,,,,,,,,,,,,24.3730659484863
13,Galicia,1975,4.23100549675539,,,,,,,,,,,,,21.5215072631836
13,Galicia,1976,4.35904029164101,,,,,,,,,,,,,22.5404987335205
13,Galicia,1977,4.48564683597655,,,,,,,,,,,,,22.460054397583
13,Galicia,1978,4.52170787420112,,,,,,,,,,,,,20.8565540313721
13,Galicia,1979,4.55748343665203,,,,,,,,,,,,,19.8971176147461
13,Galicia,1980,4.58169091057689,,,,,,,,,,,,,21.4147644042969
13,Galicia,1981,4.61875176777059,,,,,,,,,,,,,22.2603149414063
13,Galicia,1982,4.71079700233527,,,,,,,,,,,,,18.9320793151855
13,Galicia,1983,4.80634116745104,,,,,,,,,,,,,17.9381408691406
13,Galicia,1984,4.89931430724034,,,,,,,,,,,,,19.6235446929932
13,Galicia,1985,4.99778645135988,,,,,,,,,,,,,21.136173248291
13,Galicia,1986,5.2779205592487,,,,,,,,,,,,,17.2311058044434
13,Galicia,1987,5.56576687143517,,,,,,,,,,,,,17.396068572998
13,Galicia,1988,5.90952590205812,,,,,,,,,,,,,18.4397640228272
13,Galicia,1989,6.25449874952023,,,,,,,,,,,,,20.4401321411133
13,Galicia,1990,6.45322780614579,,,,,,,,,,,,,21.5044841766357
13,Galicia,1991,6.64160259108447,,,,,,,,,,,,,21.5099925994873
13,Galicia,1992,6.54448721961136,,,,,,,,,,,,,21.2633037567139
13,Galicia,1993,6.44751480394553,,,,,,,,,,,,,20.2256679534912
13,Galicia,1994,6.55648373971834,,,,,,,,,,,,,20.7619285583496
13,Galicia,1995,6.68866033044688,,,,,,,,,,,,,22.0208110809326
13,Galicia,1996,6.86246800579299,,,,,,,,,,,,,
13,Galicia,1997,7.13853179574251,,,,,,,,,,,,,
14,Madrid (Comunidad De),1955,4.5944728159421,,,,,,,,,,,,,
14,Madrid (Comunidad De),1956,4.78663244304641,,,,,,,,,,,,,
14,Madrid (Comunidad De),1957,4.96343913945904,,,,,,,,,,,,,
14,Madrid (Comunidad De),1958,4.90616964837613,,,,,,,,,,,,,
14,Madrid (Comunidad De),1959,4.84640104571127,,,,,,,,,,,,,
14,Madrid (Comunidad De),1960,5.16109689921183,,,,,,,,,,,,,
14,Madrid (Comunidad De),1961,5.63260481310585,2.41000008583069,2.45000004768372,23.0799999237061,8.14000034332275,53.3699989318848,10.5600004196167,,,,,,,
14,Madrid (Comunidad De),1962,5.84083127825644,,,,,,,,,,,,,
14,Madrid (Comunidad De),1963,6.02449287996398,2.35999989509583,2.19000005722046,23.1900005340576,8.23999977111816,54.7400016784668,9.27999973297119,,,,,,,
14,Madrid (Comunidad De),1964,6.09932893754686,,,,,,,122.863471984863,1709.73864746094,220.303680419922,55.36328125,51.7932586669922,,14.7288694381714
14,Madrid (Comunidad De),1965,6.15202820120591,1.76999998092651,2.07999992370605,24.9300003051758,8.67000007629395,51.7000007629395,10.8500003814697,127.15397644043,1765.89123535156,233.303817749023,57.7607727050781,53.8703651428223,,15.7073917388916
14,Madrid (Comunidad De),1966,6.11046859449198,,,,,,,131.313262939453,1826.0283203125,247.787292480469,60.510440826416,56.1019859313965,,16.8277263641357
14,Madrid (Comunidad De),1967,6.057340899252,1.46000003814697,1.87000000476837,24.2800006866455,8.56999969482422,51.8199996948242,12.0100002288818,135.343994140625,1893.69494628906,264.619781494141,63.6322860717774,58.7012596130371,,16.7447471618652
